"new_date","Crimes","Location.Description","Beat","Ward","Community.Area","Holiday","feelslikemax","feelslikemin","dew","humidity","precip","snow","snowdepth","windgust","windspeed","cloudcover","visibility","isFullMoon","weekend"
2023-04-18,30,"STREET","1112","24","23",0,14.5,-2.3,-2.7,50,0,0,1.1,1,20.5,23.7,16,0,0
2023-04-19,43,"STREET","1133","28","26",0,19.3,4.8,1.4,52.5,1.375,0,0,1,27.9,79.9,16,0,0
2023-04-20,29,"STREET","1112","28","27",0,26.4,10.6,10.4,60.3,3.608,0,0,1,43.2,89.2,15.9,0,0
2023-04-21,41,"STREET","1112","28","26",0,16.6,5.4,2,55.1,0,0,0,1,27.2,83.1,16,0,1
2023-04-22,32,"STREET","1113","28","26",0,6.6,-1.2,-1.2,60.5,0.891,0,0,1,28.4,94.3,15.8,0,1
2023-04-23,28,"STREET","1113","28","26",0,3.7,-1.5,-2.2,63.2,0,0,0,1,18.9,96.9,16,0,1
2023-04-24,31,"STREET","1112","28","23",0,11.8,-0.8,-3.8,47.6,0,0,0,1,26.6,88.1,16,0,0
2023-04-25,37,"STREET","1135","28","26",0,7,-0.2,0.9,71.4,4.037,0,0,1,25.8,76.1,14.5,0,0
2023-04-26,25,"APARTMENT","1121","28","26",0,7.6,-2.1,-1.5,61.5,0,0,0,1,19.2,17.3,16,0,0
2023-04-27,43,"STREET","1122","28","26",0,18.8,0.9,-0.9,48.2,0,0,0,1,22.9,49.8,16,0,0
2023-04-28,29,"APARTMENT","1135","28","26",0,15.9,7.6,1.1,48.4,0,0,0,1,22.2,73.6,16,0,1
2023-04-29,31,"STREET","1122","28","26",0,13.9,4.3,2.4,59.7,2.049,0,0,1,27.1,78,15.4,0,1
2023-04-30,33,"STREET","1133","28","26",0,6.2,0.6,1.9,72.5,3.78,0,0,1,27.1,85.8,15.7,0,1
2023-05-01,26,"STREET","1131","28","26",0,6.8,0,2.1,72.9,1.748,0,0,1,35.1,98.8,15.2,0,0
2023-05-02,33,"STREET","1123","28","27",0,12.6,2.1,0,53.9,0,0,0,1,33.4,95.2,16,0,0
2023-05-03,27,"STREET","1132","28","26",0,13,1.4,1.3,60.4,0,0,0,1,26.6,59.8,16,0,0
2023-05-04,28,"STREET","1115","28","26",0,22,4.8,2.2,48.4,0,0,0,1,21.4,30.6,16,1,0
2023-05-05,40,"STREET","1131","28","26",0,25.3,13.2,3.7,36,0,0,0,1,29.3,54.4,16,1,1
2023-05-06,19,"APARTMENT","1133","28","27",0,25.2,15.3,10.2,54.3,0.687,0,0,1,28.1,94.4,16,1,1
2023-05-07,35,"STREET","1135","28","26",0,28.8,15.3,14.9,67.6,1.007,0,0,1,27.4,77.1,15.8,0,1
2023-05-08,34,"STREET","1134","28","27",0,18.1,11,9.9,84,3.32,0,0,1,25.3,93.4,13,0,0
2023-05-09,29,"APARTMENT","1125","28","26",0,20.4,7.8,6.6,60.5,0,0,0,1,19.1,55.1,15.4,0,0
2023-05-10,33,"APARTMENT","1135","28","27",0,25.8,10.3,5.6,47.1,0,0,0,1,20.5,52.4,16,0,0
2023-05-11,38,"APARTMENT","1123","28","27",0,26.9,13.5,5.8,39.9,0,0,0,1,19.4,60.4,16,0,0
2023-05-12,35,"STREET","1123","28","23",0,24.1,16,13.3,65.8,5.591,0,0,1,16.9,95.5,14.1,0,1
2023-05-13,36,"APARTMENT","1135","28","26",0,19.2,13.9,11.5,74.5,0.433,0,0,1,23.8,99,14.9,0,1
2023-05-14,30,"STREET","1132","28","26",0,17.2,12.4,6.9,59.2,0.428,0,0,1,23.8,98.8,16,0,1
2023-05-15,34,"STREET","1133","28","27",0,19.2,11.3,1.6,41.5,0,0,0,1,21.3,85.1,16,0,0
2023-05-16,30,"APARTMENT","1123","28","27",0,26.4,10.7,4.6,45.8,0,0,0,1,28.6,74.5,16,0,0
2023-05-17,42,"STREET","1121","28","27",0,16.1,4.7,3.6,58.2,0,0,0,1,25.2,53.1,16,0,0
2023-05-18,45,"STREET","1113","28","27",0,23.3,6.9,1.2,41.1,0,0,0,1,19.3,57.4,16,0,0
2023-05-19,43,"STREET","1123","28","27",0,23.7,14.5,9.5,55.3,1.231,0,0,1,23.2,85.5,13.9,0,1
2023-05-20,42,"STREET","1132","28","26",0,21.5,7.6,5.1,51.8,0,0,0,1,18,19.6,16,0,1
2023-05-21,37,"STREET","1133","28","26",0,26.6,12.2,4.9,40.6,0,0,0,1,20.3,16.3,16,0,1
2023-05-22,39,"STREET","1132","24","29",0,26.5,13,5.5,39.4,0,0,0,1,24.4,41.3,16,0,0
2023-05-23,48,"APARTMENT","1112","28","23",0,27.4,15.6,6.6,38.3,0,0,0,1,22.5,13.8,16,0,0
2023-05-24,41,"STREET","1121","28","23",0,20,12.3,7.5,54.8,0,0,0,1,29.8,37.5,16,0,0
2023-05-25,37,"STREET","1121","28","23",0,15.9,7,0.6,44.9,0,0,0,1,26.1,48.1,16,0,0
2023-05-26,43,"STREET","1115","28","26",0,20.6,8.2,1.2,42.6,0,0,0,1,18.9,17.8,16,0,1
2023-05-27,42,"STREET","1123","28","26",0,22,8.3,2.1,39.6,0,0,0,1,22.2,46.8,16,0,1
2023-05-28,41,"STREET","1132","24","26",0,25.7,13.2,3.4,37.8,0,0,0,1,21.8,74.7,16,0,1
2023-05-29,46,"STREET","1112","28","23",0,26.8,12.8,5.5,38.5,0,0,0,1,17.5,59.9,16,0,0
2023-05-30,31,"STREET","1112","28","26",0,29.7,16.7,8.6,39.3,0,0,0,1,22,48.4,16,0,0
2023-05-31,37,"STREET","1132","28","23",0,31.9,20.8,14.9,50.9,1.958,0,0,1,18.8,57.9,16,0,0
2023-06-01,36,"STREET","1131","24","23",0,32,20.6,16.4,57.5,2.538,0,0,1,21.9,52.6,16,0,0
2023-06-02,42,"APARTMENT","1112","28","26",0,30.3,19.9,11.7,44.5,0,0,0,1,19.6,53.4,16,0,1
2023-06-03,49,"STREET","1123","28","27",0,29.3,19.1,12.5,48.5,0,0,0,1,25.9,50.6,16,1,1
2023-06-04,42,"STREET","1133","28","26",0,24.4,17.2,7.8,43.8,0,0,0,1,20.5,37.1,15.8,1,1
2023-06-05,48,"STREET","1133","28","23",0,27.3,14.2,6.9,42.4,0,0,0,1,19.8,50.9,15.9,0,0
2023-06-06,41,"APARTMENT","1124","28","27",0,24.9,16.6,10.5,53.7,0.423,0,0,1,25.2,86.1,14.4,0,0
2023-06-07,35,"STREET","1121","28","26",0,23.1,14.8,6.6,48.1,0,0,0,1,28.7,36.3,15.2,0,0
2023-06-08,37,"STREET","1121","28","23",0,23.2,12.7,5,45.5,0,0,0,1,22.4,4.8,16,0,0
2023-06-09,51,"STREET","1123","28","27",0,25.8,12.5,4.8,38.7,0,0,0,1,17.9,14,16,0,1
2023-06-10,43,"STREET","1122","28","27",0,28.1,16.3,5.4,31.7,0,0,0,1,16.5,47.7,16,0,1
2023-06-11,38,"STREET","1121","28","26",0,22.2,11.7,10.5,78.5,1.453,0,0,1,36.8,98.9,15.6,0,1
2023-06-12,56,"STREET","1122","28","26",0,20.2,10.5,5.2,52.1,0,0,0,1,28.8,83.4,16,0,0
2023-06-13,49,"STREET","1135","28","26",0,18.5,13.7,11.9,76.9,13.233,0,0,1,29.2,94.4,13.9,0,0
2023-06-14,39,"STREET","1135","28","26",0,22.6,15,13.8,74.6,0,0,0,1,15.7,84.3,15.9,0,0
2023-06-15,48,"STREET","1121","28","26",0,27,12.6,12.3,70.1,0,0,0,1,28.2,68.6,13.4,0,0
2023-06-16,40,"STREET","1133","28","27",0,19.1,11.9,10.3,73.8,0,0,0,1,22.8,61.3,16,0,1
2023-06-17,38,"STREET","1131","28","26",0,25.7,12,10.7,60.2,0,0,0,1,19.9,15.2,13.5,0,1
2023-06-18,50,"STREET","1112","28","27",0,28.1,16.4,11.5,51.8,0,0,0,1,23.6,60.2,14.6,0,1
2023-06-19,63,"STREET","1125","28","27",0,28.1,17.8,12,49.8,0,0,0,1,24.4,58.2,15,0,0
2023-06-20,58,"STREET","1133","28","27",0,27.7,16.4,12.1,51.8,0,0,0,1,26.2,4.8,15.9,0,0
2023-06-21,51,"STREET","1121","28","23",0,29.9,18.8,15.3,58.4,0,0,0,1,27.6,9.6,16,0,0
2023-06-22,40,"STREET","1132","28","26",0,28.4,20.2,13.5,52.1,0,0,0,1,27,51.3,16,0,0
2023-06-23,55,"STREET","1121","28","23",0,28.1,19.9,12.3,47.8,0,0,0,1,20.7,48.1,14.2,0,1
2023-06-24,43,"STREET","1121","28","26",0,31.5,18.7,14.1,49.2,0,0,0,1,22.5,29.3,15.9,0,1
2023-06-25,47,"STREET","1121","28","23",0,31.3,20.4,17.4,68.8,27.41,0,0,1,40.4,80.3,14.7,0,1
2023-06-26,35,"STREET","1122","28","26",0,23.6,20.4,16.6,72.3,0.239,0,0,1,32.4,93,13,0,0
2023-06-27,41,"STREET","1133","28","26",0,23.9,18.6,12.7,61,0,0,0,1,22.2,95.2,4.1,0,0
2023-06-28,47,"STREET","1131","28","26",0,28.2,15.1,12.7,57,0,0,0,1,20.9,86,2.8,0,0
2023-06-29,52,"STREET","1121","28","23",0,32.7,22.6,19.1,67.7,0.989,0,0,1,20.1,73.5,7.6,0,0
2023-06-30,43,"STREET","1121","28","23",0,33.3,21.9,20.1,69.3,0.036,0,0,1,24.5,67.7,10.8,0,1
2023-07-01,62,"SIDEWALK","1133","28","26",0,30.7,22.6,20.1,74.3,1.793,0,0,1,13.6,75.7,13.2,0,1
2023-07-02,42,"STREET","1131","28","26",0,23.8,18.8,19.1,88.8,83.239,0,0,1,23.8,95.8,8.7,1,1
2023-07-03,46,"STREET","1135","28","23",0,30,17.7,14.9,58.4,0,0,0,1,17.1,39.6,16,1,0
2023-07-04,65,"STREET","1123","28","27",0,33.1,21,17.5,56.3,0,0,0,1,20.3,33.5,15.4,1,0
2023-07-05,48,"APARTMENT","1132","28","23",0,35.4,21.9,20.6,71.5,28.857,0,0,1,24.4,56.4,13.8,0,0
2023-07-06,38,"STREET","1112","28","23",0,26.4,20.8,17.6,72.9,0,0,0,1,19.7,84.8,14.6,0,0
2023-07-07,49,"STREET","1135","28","27",0,26.4,18.6,14.6,62.3,0.104,0,0,1,19.9,67.7,16,0,1
2023-07-08,49,"APARTMENT","1121","28","23",0,23.6,18.2,14.8,71.5,5.092,0,0,1,18.2,82.3,15,0,1
2023-07-09,51,"STREET","1131","28","23",0,27.9,16.1,12.8,55.1,0,0,0,1,15.2,31.9,16,0,1
2023-07-10,47,"STREET","1112","28","23",0,29.2,18.4,14.4,54.2,0,0,0,1,22.4,13.7,16,0,0
2023-07-11,35,"APARTMENT","1113","28","27",0,30.7,20.5,16.4,66,18.748,0,0,1,29.3,52.6,15.5,0,0
2023-07-12,44,"STREET","1121","28","23",0,25.2,17.9,17.3,81.9,30.064,0,0,1,29.5,90.9,14.5,0,0
2023-07-13,41,"STREET","1135","28","27",0,24.6,18.1,16.2,75.1,0.182,0,0,1,13.6,92,15.8,0,0
2023-07-14,38,"STREET","1121","28","23",0,33.7,20.8,19.1,69.2,3.706,0,0,1,36.6,65.1,15.5,0,1
2023-07-15,39,"APARTMENT","1112","28","23",0,30.2,21.3,18.9,71.2,8.488,0,0,1,20.9,84.5,15.1,0,1
2023-07-16,55,"STREET","1125","28","27",0,27.1,19.5,14.9,59.4,0,0,0,1,26,69.9,12.5,0,1
2023-07-17,36,"STREET","1125","28","26",0,26.2,18.8,13,55.1,0,0,0,1,22.7,29,14.4,0,0
2023-07-18,46,"STREET","1112","28","23",0,25.2,17.4,12.7,56.9,0,0,0,1,17.7,44.1,16,0,0
2023-07-19,47,"STREET","1113","28","23",0,28.8,17.2,13.7,54.8,0,0,0,1,13.7,41.2,16,0,0
2023-07-20,32,"STREET","1135","28","27",0,31.9,21.9,16.4,57.4,0,0,0,1,30.3,58.1,16,0,0
2023-07-21,51,"STREET","1135","28","26",0,26.9,19.9,14.1,58.7,0,0,0,1,17.5,59.5,16,0,1
2023-07-22,35,"STREET","1111","28","26",0,28.4,18,13.7,57.3,0.47,0,0,1,21.4,44.2,16,0,1
2023-07-23,37,"STREET","1115","28","26",0,28.7,18.2,15.9,65.2,4.176,0,0,1,18.8,46.2,15.7,0,1
2023-07-24,44,"STREET","1121","28","23",0,29.8,20.7,16.5,59.5,0,0,0,1,15.9,24.6,13.8,0,0
2023-07-25,54,"STREET","1131","28","26",0,32.4,20.9,17.1,57.1,0,0,0,1,19.5,27.7,8.8,0,0
2023-07-26,42,"STREET","1124","28","27",0,37.1,24,21.8,71.2,6.479,0,0,1,20.9,72.6,14.1,0,0
2023-07-27,38,"APARTMENT","1121","28","27",0,36.2,23.2,21.3,66.2,0,0,0,1,18.3,30.4,15.6,0,0
2023-07-28,42,"STREET","1134","28","26",0,39.9,22.8,22.4,72.2,12.443,0,0,1,33,78.2,15.4,0,1
2023-07-29,34,"APARTMENT","1121","28","26",0,28.2,21,17.2,67.8,17.102,0,0,1,33.3,65,15.6,0,1
2023-07-30,50,"STREET","1135","28","27",0,25.8,20.4,14.7,59.5,0,0,0,1,22.4,42.8,16,0,1
2023-07-31,37,"STREET","1133","27","23",0,27.4,17.8,13.3,55.2,0,0,0,1,16.7,48.9,16,1,0
2023-08-01,40,"STREET","1115","28","26",0,29.2,20.6,15.2,55.7,0,0,0,1,18.3,75.5,16,1,0
2023-08-02,45,"STREET","1112","28","26",0,29.1,20.4,15.9,57.7,0,0,0,1,19,54.3,16,1,0
2023-08-03,39,"STREET","1134","28","23",0,31.8,19.4,18,65.9,0,0,0,1,16.3,39.7,15.9,0,0
2023-08-04,44,"STREET","1112","28","23",0,29.4,22.7,17.7,63.8,0,0,0,1,25,53.7,16,0,1
2023-08-05,43,"APARTMENT","1112","28","23",0,24.3,21.1,18.7,76.6,3.483,0,0,1,26,91.4,14.5,0,1
2023-08-06,42,"STREET","1112","28","26",0,21.7,19.3,17.7,84.5,3.667,0,0,1,26.9,98,13.6,0,1
2023-08-07,41,"STREET","1114","28","26",0,26.3,20.3,16.1,68.1,0.036,0,0,1,23.3,88.7,16,0,0
2023-08-08,33,"STREET","1112","28","23",0,28.1,17.9,15.7,64.2,0,0,0,1,20.9,35.9,16,0,0
2023-08-09,39,"STREET","1121","28","26",0,25.8,18.8,17.8,75.1,0,0,0,1,17.5,65.7,14.5,0,0
2023-08-10,38,"STREET","1121","28","23",0,29.4,18.5,18.1,74,0,0,0,1,21.5,53,13.6,0,0
2023-08-11,46,"STREET","1121","28","26",0,30.1,21.6,19.1,70.4,0.327,0,0,1,32.7,70.7,16,0,1
2023-08-12,38,"STREET","1112","28","23",0,29.4,22,15.8,55.3,0,0,0,1,22.5,52.3,16,0,1
2023-08-13,36,"STREET","1121","28","26",0,26.5,19.6,16.9,69.8,0,0,0,1,17.3,62.4,16,0,1
2023-08-14,37,"APARTMENT","1132","28","26",0,24.2,18.6,17.8,80.1,31.334,0,0,1,24,94.7,13,0,0
2023-08-15,36,"STREET","1113","28","26",0,25.5,17.5,14.6,72.3,5.218,0,0,1,25.6,70.7,14.5,0,0
2023-08-16,46,"STREET","1121","28","26",0,27.5,15.3,13.8,61.8,0,0,0,1,24.6,26.3,16,0,0
2023-08-17,50,"STREET","1112","28","26",0,26.5,18.9,13.7,60.9,6.174,0,0,1,29.2,65.7,15.5,0,0
2023-08-18,43,"STREET","1132","28","26",0,25.6,14.9,10.4,54.6,0,0,0,1,15.5,35.1,15.7,0,1
2023-08-19,40,"STREET","1133","28","26",0,28.6,17,14.3,59.5,0,0,0,1,26.6,42.9,15.8,0,1
2023-08-20,39,"STREET","1133","28","23",0,36.5,21.9,20.3,69,0,0,0,1,17.2,56.6,16,0,1
2023-08-21,34,"STREET","1121","28","23",0,28.9,21.4,18.1,69.8,0,0,0,1,21.2,50.9,16,0,0
2023-08-22,32,"SIDEWALK","1121","28","23",0,34.5,21.3,21.1,74.7,0,0,0,1,18.3,40.4,15,0,0
2023-08-23,37,"STREET","1121","28","23",0,45.3,24.4,24.8,73.1,0,0,0,1,29.2,20.1,13.2,0,0
2023-08-24,45,"STREET","1112","28","23",0,47.1,25.4,25,68,0,0,0,1,28.5,29.1,15.1,0,0
2023-08-25,40,"STREET","1131","28","26",0,28.5,22.1,19.6,77.4,0,0,0,1,17.5,74.3,15.9,0,1
2023-08-26,43,"STREET","1123","28","27",0,23.8,19.5,17.8,76.4,0,0,0,1,32.9,72.3,16,0,1
2023-08-27,40,"STREET","1133","28","27",0,23.7,18.6,12.7,61.5,0,0,0,1,21.4,25.1,16,0,1
2023-08-28,44,"STREET","1121","28","27",0,25.9,15.5,12.2,58.2,0,0,0,1,14.9,11.6,16,0,0
2023-08-29,29,"APARTMENT","1112","28","23",0,29.4,17.6,14.9,63.3,0,0,0,1,32.9,35.4,16,0,0
2023-08-30,34,"STREET","1112","27","23",0,21.4,14.5,11.4,63.6,0,0,0,1,27.7,49.8,16,1,0
2023-08-31,32,"APARTMENT","1133","28","27",0,24.4,13,10.5,60.6,0,0,0,1,17.7,9.8,16,1,0
2023-09-01,49,"STREET","1112","28","27",0,27.7,15.4,12.5,56.4,0,0,0,1,17.7,13.5,16,0,1
2023-09-02,36,"STREET","1121","28","23",0,30.5,18,14.5,55.8,0,0,0,1,20.7,38.2,16,0,1
2023-09-03,39,"STREET","1121","27","23",0,33.7,20.9,16.2,51.7,0,0,0,1,27.2,33.9,16,0,1
2023-09-04,40,"STREET","1112","28","23",0,35.4,21.8,20.5,65.4,0,0,0,1,21.3,24.9,16,0,0
2023-09-05,47,"STREET","1111","28","23",0,34.2,24.4,19.6,60.9,0,0,0,1,29,61.3,16,0,0
2023-09-06,36,"STREET","1134","28","23",0,27.5,20.2,19.3,77.4,3.484,0,0,1,28.8,88.1,15.4,0,0
2023-09-07,49,"STREET","1121","28","27",0,21.7,18.8,16,77.7,0.783,0,0,1,18.9,99.4,15.6,0,0
2023-09-08,36,"APARTMENT","1111","28","23",0,19.7,16.3,14.2,78.9,0.714,0,0,1,23.8,89.5,15.1,0,1
2023-09-09,39,"APARTMENT","1135","28","27",0,23.6,13.3,11.5,67,0,0,0,1,19.8,32.8,16,0,1
2023-09-10,41,"APARTMENT","1112","28","26",0,27,12.7,12.1,62.7,0.068,0,0,1,16.1,49.5,16,0,1
2023-09-11,36,"STREET","1121","28","26",0,21.4,16.5,15.5,84.8,27.857,0,0,1,14.3,97.8,10.8,0,0
2023-09-12,30,"RESIDENCE","1132","28","26",0,21.7,13.5,12,73.3,0.196,0,0,1,20.9,66.2,15.9,0,0
2023-09-13,39,"STREET","1122","28","23",0,20.2,12.3,11,71.1,0,0,0,1,21.4,53.1,16,0,0
2023-09-14,37,"STREET","1112","28","23",0,21.8,11.3,10.4,67.2,0,0,0,1,15.9,26.6,16,0,0
2023-09-15,42,"STREET","1113","28","26",0,24.8,12.2,10,60,0,0,0,1,13.6,26.6,16,0,1
2023-09-16,39,"STREET","1121","28","26",0,21.3,15.9,12.2,67.8,0.378,0,0,1,12.2,89,16,0,1
2023-09-17,39,"STREET","1121","28","23",0,19.3,14.4,13.5,81.3,27.815,0,0,1,26,80.4,14.1,0,1
2023-09-18,37,"STREET","1112","28","23",0,21.5,11.7,11.5,73.4,0,0,0,1,16.1,51.6,16,0,0
2023-09-19,39,"STREET","1112","28","23",0,18.9,14.2,12.7,79.6,5.806,0,0,1,18.8,94.5,15.5,0,0
2023-09-20,50,"STREET","1134","28","27",0,26.4,16.5,13.1,59.8,0.259,0,0,1,17.7,79.8,16,0,0
2023-09-21,39,"STREET","1133","28","23",0,24.5,19.2,16,71.9,0.858,0,0,1,14,92.8,15.7,0,0
2023-09-22,44,"STREET","1123","28","27",0,25.8,18.7,16.3,71.6,0.333,0,0,1,15.3,87.4,15.5,0,1
2023-09-23,37,"STREET","1121","28","26",0,25,18.2,12.5,55.7,0,0,0,1,23.4,65.2,16,0,1
2023-09-24,55,"STREET","1121","28","23",0,24.5,15,12.6,63,0,0,0,1,19.8,62.8,16,0,1
2023-09-25,56,"STREET","1134","28","27",0,23.6,17.5,15.3,71.8,1.932,0,0,1,18.9,86.2,16,0,0
2023-09-26,45,"STREET","1133","28","27",0,22.8,18.1,16.5,81.3,8.08,0,0,1,24.2,86.6,15.3,0,0
2023-09-27,49,"STREET","1133","28","27",0,20.9,17.8,16.1,83.4,4.453,0,0,1,21.1,96.8,14,0,0
2023-09-28,42,"STREET","1112","28","23",0,20.5,17.8,15.4,79.9,0.098,0,0,1,16.2,87.2,15.9,1,0
2023-09-29,51,"STREET","1121","28","23",0,23.4,14.8,15,79.3,0,0,0,1,16.3,54.7,12.5,1,1
2023-09-30,46,"STREET","1111","28","23",0,28.9,15.9,15.3,69.2,0,0,0,1,15.5,12.9,15.7,1,1
2023-10-01,41,"STREET","1111","28","23",0,28.8,17,14.8,62.7,0,0,0,1,15.3,8.9,16,0,1
2023-10-02,52,"STREET","1134","28","26",0,29,18,15,62.4,0,0,0,1,13.6,26,15.9,0,0
2023-10-03,48,"STREET","1112","28","27",0,29.4,18.3,13.6,53.7,0,0,0,1,20.1,25.7,16,0,0
2023-10-04,41,"STREET","1122","28","23",0,28.1,21.8,13.8,50.6,0,0,0,1,28.2,87,15.8,0,0
2023-10-05,50,"STREET","1134","28","27",0,22.1,17.5,15.2,75.7,8.803,0,0,1,19.1,80.9,12.8,0,0
2023-10-06,34,"STREET","1121","28","23",0,16.4,5.4,4.9,63.2,0.869,0,0,1,28.8,52.3,15.9,0,1
2023-10-07,38,"STREET","1121","28","27",0,15,4.4,2.5,59,0,0,0,1,25.5,26.1,16,0,1
2023-10-08,26,"STREET","1113","28","26",0,12.9,5.2,2.3,58.6,0,0,0,1,17.1,78.1,16,0,1
2023-10-09,43,"STREET","1122","28","23",0,14.4,4,-0.3,51.2,0,0,0,1,27.1,46.3,16,0,0
2023-10-10,27,"STREET","1135","28","27",0,17.2,2.7,0.1,48.2,0,0,0,1,24.5,60.1,16,0,0
2023-10-11,26,"STREET","1112","28","23",0,18.7,3,3.1,57.4,3.436,0,0,1,14.3,45.7,15.8,0,0
2023-10-12,38,"STREET","1123","28","26",0,16,12.3,11.3,83.8,10.615,0,0,1,25.7,97,14.3,0,0
2023-10-13,50,"STREET","1111","28","23",0,15.1,13.1,10.2,78.2,8.304,0,0,1,24.1,99.9,15.3,0,1
2023-10-14,41,"APARTMENT","1112","28","23",0,13.3,11.6,9.5,82.8,18.093,0,0,1,36.1,99.1,10.4,0,1
2023-10-15,47,"STREET","1122","28","23",0,14.7,4.5,6,72.4,0.645,0,0,1,22.5,89.2,15.7,0,1
2023-10-16,31,"STREET","1135","28","27",0,12.3,6.6,6.3,73.6,0,0,0,1,21.9,90.4,16,0,0
2023-10-17,50,"APARTMENT","1112","28","23",0,16.8,4.8,5.2,70.8,0,0,0,1,17.9,40.2,16,0,0
2023-10-18,44,"STREET","1112","28","23",0,19.2,6.1,7,66.9,0.56,0,0,1,29.8,75.7,15.9,0,0
2023-10-19,35,"STREET","1121","28","23",0,14.7,12.3,11.2,85.4,3.574,0,0,1,22.3,96,14.8,0,0
2023-10-20,37,"STREET","1122","28","27",0,15.2,7.7,7.4,72.5,0.422,0,0,1,27.3,66.4,15.6,0,1
2023-10-21,38,"STREET","1121","27","23",0,17.4,5.8,7.1,74,0.186,0,0,1,35.7,76.9,15.8,0,1
2023-10-22,52,"STREET","1112","28","23",0,14.2,2.8,3.9,67.4,0,0,0,1,20.5,46.6,16,0,1
2023-10-23,40,"STREET","1121","27","23",0,19.2,5.2,4.4,60.1,0,0,0,1,25.9,51.6,16,0,0
2023-10-24,37,"SIDEWALK","1121","28","23",0,27.5,15.5,10.7,53.4,0,0,0,1,28.5,47.4,16,0,0
2023-10-25,31,"STREET","1134","28","27",0,20.3,15.8,14.6,82.2,2.939,0,0,1,17.9,99.4,13.4,0,0
2023-10-26,45,"STREET","1135","28","27",0,22.1,18.1,15.9,80.5,4.099,0,0,1,26.9,96.6,15,0,0
2023-10-27,29,"STREET","1112","28","23",0,21.8,7.3,14.9,85.3,2.263,0,0,1,26.3,93.5,14.5,1,1
2023-10-28,35,"STREET","1121","24","23",0,10.1,1.2,1.9,66.8,0.557,0,0,1,22.3,82.8,16,1,1
2023-10-29,20,"APARTMENT","1132","28","27",0,6.6,-0.4,3.5,77.1,1.346,0,0,1,26.8,100,15.3,1,1
2023-10-30,41,"STREET","1132","28","23",0,2.7,-3.6,-6.5,50.5,0,0,0,1,26.7,36.5,16,0,0
2023-10-31,35,"APARTMENT","1112","28","23",0,-2.9,-5.5,-4.3,70.6,0.232,1.7,0.2,1,35.1,76.4,12.8,0,0
2023-11-01,36,"APARTMENT","1112","28","23",0,1.3,-5.7,-3.7,67,0,0.7,0.1,1,19.8,55.8,16,0,0
2023-11-02,57,"STREET","1132","28","23",0,12.9,-2.8,-2.5,51.6,0,0,1.2,1,27.9,69.9,16,0,0
2023-11-03,48,"STREET","1135","28","26",0,14.2,3.4,0.8,51.5,0.104,0,0,1,26.7,84.2,16,0,1
2023-11-04,46,"STREET","1121","28","23",0,14.1,4.2,5.1,72.5,0.036,0,0,1,16.3,46.4,15.6,0,1
2023-11-05,41,"STREET","1112","28","23",0,15.7,1.8,2.9,65.5,0,0,0,1,18.6,52.9,12.9,0,1
2023-11-06,45,"STREET","1121","28","23",0,21,12.5,6.7,54.6,0,0,0,1,31.2,76.5,16,0,0
2023-11-07,24,"STREET","1121","27","23",0,14,5.1,4.4,68.9,0,0,0,1,23,75.7,16,0,0
2023-11-08,44,"STREET","1112","28","26",0,14.6,5.9,7.6,79.2,0.97,0,0,1,22.5,99.7,14.6,0,0
2023-11-09,24,"STREET","1135","28","26",0,13.7,2.7,0.2,55.3,0,0,0,1,35.5,39.6,16,0,0
2023-11-10,49,"STREET","1133","28","23",0,5.7,-0.1,-1.8,59.4,0,0,0,1,23.1,50.8,16,0,1
2023-11-11,42,"APARTMENT","1112","28","23",0,10.4,-1.7,-1.3,62.6,0,0,0,1,12.1,38.8,16,0,1
2023-11-12,35,"STREET","1111","28","26",0,14.1,3.1,-1.4,47.3,0,0,0,1,25,45,16,0,1
2023-11-13,30,"STREET","1122","28","23",0,17,1.8,-2.5,43.4,0,0,0,1,24.7,0.3,16,0,0
2023-11-14,43,"STREET","1112","28","26",0,16.4,0.2,-3.8,42.7,0,0,0,1,24.7,18.9,16,0,0
2023-11-15,37,"APARTMENT","1134","28","27",0,18.5,3.4,0.6,47.2,0,0,0,1,19.6,32,16,0,0
2023-11-16,35,"STREET","1134","28","26",0,19.2,6,5.8,59.2,0,0,0,1,31.5,64.1,15.9,0,0
2023-11-17,33,"APARTMENT","1132","28","26",0,16.8,1.9,3.1,62.7,0.068,0,0,1,26.8,54,15.9,0,1
2023-11-18,41,"APARTMENT","1121","27","23",0,11.8,-2.2,-5.1,48,0,0,0,1,24.7,5.5,16,0,1
2023-11-19,39,"STREET","1121","28","23",0,12.1,2.3,0.8,62.9,0,0,0,1,16.7,39.5,15.9,0,1
2023-11-20,43,"STREET","1113","28","26",0,6.8,2.9,1.3,63,2.895,0,0,1,30.8,92.5,15.7,0,0
2023-11-21,44,"STREET","1122","28","26",0,5.3,0.6,3.1,83.2,17.482,0,0,1,26.6,92.2,13.5,0,0
2023-11-22,44,"STREET","1135","28","26",0,5.2,-0.9,0.4,76.8,0,0,0,1,25,49.3,16,0,0
2023-11-23,28,"STREET","1131","28","27",0,5.9,-3,-1.6,67.2,0,0,0,1,20.8,44.2,16,0,0
2023-11-24,39,"APARTMENT","1114","28","26",0,-2.6,-8.4,-7.8,56.8,0,0,0,1,27,83.8,16,0,1
2023-11-25,42,"APARTMENT","1112","28","26",0,3.5,-6.4,-8.3,52.8,0,0,0,1,11.9,74.3,16,0,1
